Warning: Please do not click on thumbs up/down when you try these examples with any models' web interface otherwise the data will be used for training future versions of those models                                                                                                                                ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note
218,TEST,What is the second highest-grossing Kannada movie of all time?,2022,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_highest-grossing_Kannada_films#:~:text=%5Ba%5D-,2,Kantara,-Rishab%20Shetty",Kantara,,,,,,,,,,
219,TEST,What is the name of Indonesia's future capital city?,2022,occasionally,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Capital_of_Indonesia#:~:text=17%20August%202024-,Nusantara,-President%20Joko%20Widodo",Nusantara,,,,,,,,,,
220,TEST,When will be the next common year starting on Saturday?,2022,2033,FALSE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Common_year_starting_on_Saturday#:~:text=The%20most%20recent%20year%20of%20such%20kind%20was%202022%20and%20the%20next%20one%20will%20be%202033%20in%20the%20Gregorian%20calendar,2033,,,,,,,,,,
221,TEST,Who is the oldest Brazilian president at the time of inauguration?,2022,10/04/2026,FALSE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Luiz_In%C3%A1cio_Lula_da_Silva#:~:text=At%20age%2077%2C%20he%20was%20sworn%20in%20on%201%20January%202023%2C%20as%20the%20oldest%20Brazilian%20president%20at%20the%20time%20of%20inauguration.,Luiz Inácio Lula da Silva,Luiz Inácio da Silva,Lula,,,,,,,,
222,TEST,How many FIFA World Cups has Argentina won?,2022,2026,FALSE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Argentina_at_the_FIFA_World_Cup#:~:text=Argentina%20is%20one%20of%20the%20most%20successful%20teams%20in%20the%20tournament%27s%20history%2C%20having%20won%20three%20World%20Cups%3A%20in%201978%2C%201986%2C%20and%202022.,3,three,3 titles,three titles,,,,,,,
223,TEST,Which is the most recent team to advance to consecutive FIFA World Cup finals?,2022,2026,FALSE,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_FIFA_World_Cup_finals#:~:text=2%20pen.)-,France,-Lusail%20Stadium",France,,,,,,,,,,
224,TEST,Who is the most recent female recipient of the Fields Medal?,2022,2026,FALSE,one-hop,slow-changing,https://en.wikipedia.org/wiki/Fields_Medal#Female_recipients:~:text=Maryna%20Viazovska%20from%20Ukraine%20in%202022,Maryna Viazovska,,,,,,,,,,
225,TEST,How many federal crimes has the current President of the United States been convicted of?,before 2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Joe_Biden#:~:text=Biden%20(disambiguation).-,Joe%20Biden,-Official%20portrait%2C%202021","Joe Biden, the current President of the United States, hasn't been convicted of any federal crimes.",0,zero,none,,,,,,,
226,TEST,What is the total height of the tallest building in the world?,before 2022,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Burj_Khalifa#:~:text=With%20a%20total%20height%20of%20829.8%20m%20(2%2C722%C2%A0ft%2C%20or%20just%20over%20half%20a%20mile),829.8 m,"2,722 ft",,,,,,,,,
227,TEST,Who is the vice-chancellor of the largest university by enrollment in the world?,before 2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_largest_universities#:~:text=India,National%20Open%20University
https://en.wikipedia.org/wiki/Indira_Gandhi_National_Open_University#:~:text=Vice%2DChancellor-,Nageshwar%20Rao,-%5B1%5D",Nageshwar Rao,Prof. Nageshwar Rao,Professor Nageshwar Rao,Prof. Nageshwar Rao,,,,,,,
228,TEST,What is the seating capacity of the largest stadium by capacity in the world?,before 2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_stadiums_by_capacity#Capacity_of_100,000_or_more:~:text=Stadium%5B1%5D-,132%2C000,-%5B2%5D%5B3","132,000",132K,,,,,,,,,
229,TEST,The UN Secretary general is from which country?,before 2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Secretary-General_of_the_United_Nations#List_of_secretaries-general:~:text=9-,Ant%C3%B3nio%20Guterres,Portugal,-Western%20European%20and",Portugal,,,,,,,,,,
230,TEST,Which actress' husband is a partial owner of Mint Mobile?,before 2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Blake_Lively#:~:text=Spouse,Ryan%20Reynolds
https://en.wikipedia.org/wiki/Ryan_Reynolds#Business_ventures:~:text=As%20a%20businessman%2C%20he%20holds%20an%20ownership%20stake%20in%20Mint%20Mobile",Blake Lively,Blake Ellender Lively,,,,,,,,,
231,TEST,Which country has President Joe Biden visited the most during his presidency so far?,before 2022,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Joe_Biden#:~:text=Seven%3A%20United%20Kingdom,United Kingdom,,,,,,,,,,
232,TEST,Who is the spouse of the President of the United States?,before 2022,01/20/2025,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/First_Lady_of_the_United_States#:~:text=Jill%20Biden%20has%20served%20as%20the%20first%20lady%20of%20the%20United%20States%20since%202021%2C%20as%20the%20wife%20of%20the%2046th%20president%2C%20Joe%20Biden.,Jill Biden,Dr. Jill Biden,Jill Tracy Jacobs Biden,,,,,,,,
233,TEST,How many presidents of the United States have lost reelection?,before 2022,11/05/2024,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_presidents_who_did_not_win_reelection,10,ten,,,,,,,,,
234,TEST,Do Tesla and X Corp. have the same CEO?,2023,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Tesla,_Inc.#:~:text=Key%20people-,Elon%20Musk%20(CEO),-Robyn%20Denholm%20(chair
https://en.wikipedia.org/wiki/X_Corp.#:~:text=Linda%20Yaccarino%20(CEO)",No,,,,,,,,,,
235,TEST,How many presidents has Peru had in the last 5 years?,2023,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_presidents_of_Peru#Presidents,5,five,,,,,,,,,
236,TEST,In what city was the person currently acting as the U.S. speaker of house born?,2023,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_speakers_of_the_United_States_House_of_Representatives#cite_note-15:~:text=October%2025%2C%202023,Mike%20Johnson
https://en.wikipedia.org/wiki/Mike_Johnson_(Louisiana_politician)#:~:text=Johnson%20was%20born%20in%20Shreveport%2C%20Louisiana","Shreveport, Louisiana",Shreveport,,,,,,,,,
237,TEST,In what country was the current World's Strongest Man born?,2023,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/World%27s_Strongest_Man#Championship_breakdow:~:text=Sacramento%2C%20California-,2023,Mitchell%20Hooper,-Tom%20Stoltman
https://en.wikipedia.org/wiki/Mitchell_Hooper#:~:text=Midhurst%2C%20Ontario%2C-,Canada,-Height",Canada,,,,,,,,,,
238,TEST,How many times has The Pokémon World Championships been held in Asia?,2023,2025,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Pok%C3%A9mon_World_Championships#World_Championship_locations:~:text=%5B29%5D-,2023,%C2%A0Japan,-Pok%C3%A9mon%20Scarlet%20and",one,,,,,,,,,,
239,TEST,Which was the first country to detect a case of mpox in the most recent outbreak?,2022,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/2022%E2%80%932023_mpox_outbreak#:~:text=The%20initial%20cluster%20of%20cases%20was%20found%20in%20the%20United%20Kingdom,United Kingdom,UK,,,,,,,,,
240,TEST,How many public health emergency of international concern declarations have been made by WHO in the last 5 years?,2022,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Public_health_emergency_of_international_concern#Declarations,3,three,,,,,,,,,
241,TEST,Who has the most liked post on Instagram?,2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_most-liked_Instagram_posts#Top_20_posts:~:text=(UTC)-,1,Lionel%20Messi,-Photos%20of%20Lionel",Lionel Messi,,,,,,,,,,
242,TEST,When was the most recent eruption of the world's largest active volcano?,2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Mauna_Loa#Eruptive_history:~:text=Last%20eruption,December%2013%2C%202022","November 27, 2022 - December 13, 2022","November 27, 2022","December 13, 2022",2022,,,,,,,
243,TEST,How many active players have won at least five ATP Finals singles titles?,2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/ATP_Finals#Singles_3:~:text=Titles-,7,Novak%20Djokovic,-6",1,one,,,,,,,,,
244,TEST,Who directed the most films in the top 15 highest-grossing films of all time?,2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_highest-grossing_films#:~:text=the%20world.-,Highest%2Dgrossing%20films,-%5B12%5D",James Cameron,,,,,,,,,,
245,TEST,Who bought the most expensive 20th century artwork sold in a public sale?,2022,occasionally,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Shot_Marilyns#:~:text=It%20also%20set%20the%20mark%20for%20the%20most%20expensive%20work%20of%2020th%20century%20art%20sold%20in%20a%20public%20sale.%5B16%5D%5B17%5D%20The%20purchaser%20was%20the%20American%20art%20dealer%20Larry%20Gagosian.,Larry Gagosian,Larry Gagosian bought Andy Warhol's silk-screen painting Sage Blue Shot Marilyn (1964) at Christie's in New York City for $195.04 million,,,,,,,,,
246,TEST,"How many publicly traded American companies have, at any point, had a market capitalization in excess of $3 trillion?",2022,occasionally,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_public_corporations_by_market_capitalization#:~:text=Apple,3%20January%202022",one,,,,,,,,,,
247,TEST,How many flights of the Space Launch System have been successfully launched?,2022,11/2024,FALSE,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Space_Launch_System#Launches,1,one,,,,,,,,,
248,TEST,What is the best ever result by an African team at a FIFA World Cup?,2022,2026,FALSE,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/African_nations_at_the_FIFA_World_Cup#:~:text=2018%2C%202022-,4th,-Nigeria",fourth-place,one of the four semi-finalists,semi-final,,,,,,,,
249,TEST,What was the first animal to orbit the Earth?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Laika#:~:text=the%20first%20to%20orbit%20the%20Earth,Laika,,,,,,,,,,
250,TEST,What is the largest model size of GPT-3?,before 2022,N/A,FALSE,one-hop,never-changing,https://arxiv.org/pdf/2005.14165.pdf#page=8,175 billion parameters,175B parameters,175 billion,175B,,,,,,,
251,TEST,Which country has a red flag with one yellow star?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Flag_of_Vietnam#:~:text=sao%20v%C3%A0ng%20(%22-,red%20flag%20with%20a%20golden%20star,-%22)%0AC%E1%BB%9D%20T%E1%BB%95",Vietnam,,,,,,,,,,
252,TEST,What city was connected with the earliest cases of COVID-19?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/COVID-19#:~:text=The%20first%20known%20case%20was%20identified%20in%20Wuhan%2C%20China,Wuhan,"Wuhan, China",Huanan Seafood Wholesale Market,Huanan Market,China,,,,,,
253,TEST,What country has the most similar flag to that of Romania?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Flag_of_Romania#:~:text=The%20similarity%20with%20Chad%27s%20flag%2C%20which%20is%20identical%20apart%20from%20allowing%20a%20broader%20range%20of%20shades%20of%20blue%2C%20yellow%20and%20red%2C%20has%20caused%20international%20discussion.,Chad,Republic of Chad,,,,,,,,,
254,TEST,What state is known as the Aloha State?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Hawaii#:~:text=Nickname(s)%3A-,The%20Aloha%20State,-(official)%2C%20Paradise%20of",Hawaii,Hawai'i,,,,,,,,,
255,TEST,In what year will Google celebrate its 30th birthday?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Google#:~:text=Founded-,September%C2%A04%2C%201998,-%3B%2025%20years%20ago",2028,"Sep 4, 2028","September 4, 2028",4 Sep 2028,4 September 2028,09/4/2028,09-4-2028,4/09/2028,4-09-2028,2028/09/4,
256,TEST,Where did Jeff Dean get his Ph.D. from?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Jeff_Dean#:~:text=He%20received%20a%20Ph.D.%20in%20computer%20science%20from%20the%20University%20of%20Washington%20in%201996,University of Washington,The University of Washington,UW,U. of Washington,,,,,,,
257,TEST,What is the largest mammal in the world?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Blue_whale#:~:text=it%20is%20the%20largest%20animal%20known%20ever%20to%20have%20existed,blue whale,,,,,,,,,,
258,TEST,What is the tallest mountain in Alaska?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Denali#:~:text=highest%20mountain%20peak%20in%20North%20America,Mount Denali,Mount McKinley,,,,,,,,,
259,TEST,What breed of dog was Queen Elizabeth II of England famous for keeping?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Royal_corgis#:~:text=Fond%20of%20corgis%20since%20she,the%20years%201933%20to%202018.",Corgi,Pembroke Welsh Corgi,,,,,,,,,
260,TEST,What class of beer is top-fermenting?,before 2022,N/A,FALSE,one-hop,never-changing,"https://vinepair.com/beer-101/ale-vs-lager-the-role-of-yeast-in-beer/#:~:text=Ale%20is%20top%2Dfermented%2C%20meaning,and%20at%20a%20higher%20temperature.",ales,ale,,,,,,,,,
261,TEST,Which country won the 2017 Eurovision Song Contest?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Eurovision_Song_Contest_2017#:~:text=The%20winner%20was%20Portugal,Portugal,,,,,,,,,,
262,TEST,What year did Intel go public?,before 2022,N/A,FALSE,one-hop,never-changing,https://www.intc.com/stock-info/faq#:~:text=Intel%20went%20public%20October%2013%2C%201971,1971,"Oct 13, 1971","October 13, 1971",13 Oct 1971,13 October 1971,10/13/1971,10-13-1971,13/10/1971,13-10-1971,1971/10/13,
263,TEST,Who wrote the book titled Orientalism?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Orientalism_(book)#:~:text=Orientalism%20is%20a%201978%20book%20by%20Edward%20W.%20Said,Edward W. Saïd,Edward W. Said,Edward Said,,,,,,,,
264,TEST,Sandstones are categorized into what type of sedimentary rocks?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Sandstone#:~:text=Sandstone%20is%20a%20clastic%20sedimentary%20rock,clastic,clastic rocks,clastic sedimentary rocks,siliciclastic sedimentary rocks,,,,,,,
265,TEST,"Did Queen Elizabeth II visit Rhode Island, USA?",before 2022,N/A,FALSE,one-hop,never-changing,https://www.newportri.com/picture-gallery/news/history/2021/04/09/prince-philip-and-queen-elizabeth-visit-newport-ri-1976-bicentennial/7155433002/#:~:text=Prince%20Philip%20and%20Queen%20Elizabeth%27s%20visit%20to%20Newport%20RI%20in%201976,Yes,,,,,,,,,,
266,TEST,"In Greek mythology, what is the name of Menelaus' wife?",before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Helen_of_Troy#:~:text=She%20was%20married%20to%20King%20Menelaus%20of%20Sparta,Helen of Troy,Helen,Helena,Helen of Sparta,,,,,,,
267,TEST,Who won the 2020 Formula 1 world driver's championship?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/2020_Formula_One_World_Championship#:~:text=Drivers%27%20Champion%3A%20Lewis%20Hamilton,Lewis Hamilton,Hamilton,,,,,,,,,
268,TEST,What was the real name of the Unabomber?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Ted_Kaczynski#:~:text=Theodore%20John%20Kaczynski%20(/k%C9%99%CB%88z%C9%AAnski/%20%E2%93%98%20k%C9%99%2DZIN%2Dskee%3B%20May%2022%2C%201942%20%E2%80%93%20June%2010%2C%202023)%2C%20also%20known%20as%20the%20Unabomber,Ted Kacsynzki,Theodore John Kaczynski,,,,,,,,,
269,TEST,What are the starter pokemon available in Pokemon Diamond?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Pok%C3%A9mon_Diamond_and_Pearl#Gameplay:~:text=They%20are%20then%20given%20a%20choice%20of%20one%20of%20three%20Pok%C3%A9mon%20found%20within%E2%80%94the%20Grass%2Dtype%20Turtwig%2C%20the%20Fire%2Dtype%20Chimchar%2C%20or%20the%20Water%2Dtype%20Piplup,"Turtwig, Chimchar, and Piplup","Turtwig, Piplup, and Chimchar","Chimchar, Turtwig, and Piplup","Chimchar, Piplup, and Turtwig","Piplup, Turtwig, and Chimchar","Piplup, Chimchar, and Turtwig",Chimchar,Piplup,Turtwig,,
270,TEST,Where did the first atomic bomb test take place in the United States?,before 2022,N/A,FALSE,one-hop,never-changing,https://en.wikipedia.org/wiki/Trinity_(nuclear_test)#:~:text=was%20conducted%20in%20the%20Jornada%20del%20Muerto%20desert%20about%2035%20miles%20(56%C2%A0km)%20southeast%20of%20Socorro%2C%20New%20Mexico%2C%20on%20what%20was%20the%20Alamogordo%20Bombing%20and%20Gunnery%20Range%20(renamed%20the%20White%20Sands%20Proving%20Ground%20just%20before%20the%20test),"Jornada del Muerto Desert, New Mexico",Alamogordo Bombing Range,New Mexico,,,,,,,,
271,TEST,How many lungs do slugs have?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Pneumostome#:~:text=into%20the%20animal%27s-,single%20lung,-%2C%20the%20air%2Dfilled",1,one,single,,,,,,,,
272,TEST,On what date did the Berlin Wall fall?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Fall_of_the_Berlin_Wall#:~:text=was%20torn%20down.-,Date,9%C2%A0November%201989,-%3B%2034%20years%20ago","Nov 9, 1989","November 9, 1989",9 Nov 1989,9 November 1989,11/9/1989,11-9-1989,9/11/1989,9-11-1989,1989/11/9,1989-11-9,
273,TEST,On what date did Elvis Presley die?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Elvis_Presley#:~:text=Mississippi%2C%20U.S.-,Died,August%2016%2C%201977,-(aged%C2%A042)","Aug 16, 1977","August 16, 1977",16 Aug 1977,16 August 1977,08/16/1977,08-16-1977,16/08/1977,16-08-1977,1977/08/16,1977-08-16,
274,TEST,Which Polish president died in a plane crash near Smolensk?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Death_and_state_funeral_of_Lech_and_Maria_Kaczy%C5%84ski#:~:text=Lech%20Kaczy%C5%84ski%2C%20the%20fourth%20President,was%20also%20among%20those%20killed.",Lech Kaczyński,Lech Kaczynski,President Lech Kaczyński,President Kaczyński,Kaczyński,Kaczynski,,,,,
275,TEST,What year did Japan bomb Pearl Harbor?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Attack_on_Pearl_Harbor#:~:text=Naval%20Yard.-,Date,December%C2%A07%2C%201941%3B%2082%20years%20ago,-Location",1941,,,,,,,,,,
276,TEST,When did David Bowie die?,before 2022,N/A,FALSE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Death_of_David_Bowie#:~:text=Date,10%C2%A0January%202016",2016,"Jan 10, 2016","January 10, 2016",10 Jan 2016,10 January 2016,01/10/2016,01-10-2016,10/01/2016,10-01-2016,2016/01/10,
